field1,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs,MonthlyPerPerson,isOld,Probability,My Prediction,error
126074,0.067639443,73,1,0.397100282,9931,14,0,3,0,0,0,9931.0,0,0.05195,0,TN
126085,0.0,47,0,0.0,0,3,0,0,0,0,0,0.0,0,0.01143,0,TN
126087,0.4060393020000001,67,0,2224.0,0,10,0,2,0,0,0,0.0,0,0.013030000000000002,0,TN
126092,0.008050869,35,0,2436.0,0,7,0,1,0,0,0,0.0,0,0.0076700000000000015,0,TN
126097,0.007372932,50,0,0.024022073999999997,6160,7,0,1,0,0,0,6160.0,0,0.00806,0,TN
126117,0.519514747,28,0,0.907209136,1400,11,0,1,0,0,0,1400.0,0,0.09679,0,TN
126127,0.000612883,47,0,0.254574543,10000,5,0,2,0,2,0,3333.333333333333,0,0.01217,0,TN
126132,0.262727688,73,0,0.5935828879999999,5422,10,0,4,0,0,0,5422.0,0,0.06387999999999999,0,TN
126134,0.026887412000000003,46,0,0.10823780300000001,3750,14,0,0,0,0,0,3750.0,0,0.00657,0,TN
126135,0.02430908,64,0,2220.0,0,15,0,2,0,0,0,0.0,0,0.01518,0,TN
126136,0.324309846,71,0,563.0,0,5,0,0,0,0,0,0.0,0,0.01214,0,TN
126141,0.223059765,70,0,0.397750937,2400,4,0,1,0,0,0,2400.0,0,0.01171,0,TN
126144,0.533817699,67,0,0.208807897,3950,5,0,0,0,0,0,3950.0,0,0.02004,0,TN
126149,0.11880953300000001,31,0,0.17386825,16500,9,0,2,0,0,0,16500.0,0,0.07798,0,TN
126155,0.9999998999999999,66,1,0.18722139699999998,3364,1,3,0,0,3,1,841.0,0,0.52681,1,TP
126161,0.9999998999999999,49,1,0.252332297,2250,1,0,0,0,0,0,2250.0,0,0.21936,0,TN
126168,0.015776729,86,0,0.01631595,6557,14,0,1,0,0,0,6557.0,1,0.00448,0,TN
126169,0.14436101199999998,33,0,0.7461694659999999,5416,6,0,2,0,0,0,5416.0,0,0.0158,0,TN
126175,0.367137094,72,1,2288.0,0,14,0,0,0,0,0,0.0,0,0.0558,0,TN
126177,0.9999998999999999,55,0,0.0,0,0,0,0,0,0,0,0.0,0,0.11036,0,TN
126179,0.0,50,0,0.092781444,5000,4,0,1,0,2,0,1666.666666666667,0,0.00831,0,TN
126183,0.060197352,45,0,0.31033542399999997,11000,11,0,2,0,3,0,2750.0,0,0.01061,0,TN
126186,0.9999998999999999,49,0,0.481748137,7916,7,0,1,0,1,0,3958.0,0,0.07509,0,TN
126187,0.15923588800000002,54,0,3794.0,0,6,0,1,0,0,0,0.0,0,0.01446,0,TN
126195,0.06502744099999999,39,0,0.22419354800000002,5579,16,0,4,0,2,0,1859.666666666667,0,0.03466,0,TN
126199,0.057186747999999996,52,0,0.198207515,2900,7,0,0,0,3,0,725.0,0,0.01354,0,TN
126200,0.023677512999999997,63,0,0.016347978,6850,8,0,0,0,0,0,6850.0,0,0.00433,0,TN
126203,0.167573462,42,0,0.48795564,11000,27,0,2,0,0,0,11000.0,0,0.01999,0,TN
126205,0.029373512999999997,68,1,2408.0,0,11,0,1,0,0,0,0.0,0,0.026160000000000003,0,TN
126213,0.062315173,51,0,814.0,0,12,0,0,0,0,0,0.0,0,0.0071,0,TN
126217,0.0,53,0,2413.0,0,6,0,1,0,0,0,0.0,0,0.00701,0,TN
126239,0.9999998999999999,37,0,1100.0,0,5,0,0,0,0,0,0.0,0,0.12722,0,TN
126242,0.9999998999999999,35,0,0.0,0,0,0,0,0,0,0,0.0,0,0.13865999999999998,0,TN
126244,0.071073691,57,0,0.190056135,4987,12,0,1,0,1,0,2493.5,0,0.00748,0,TN
126246,0.07839776,70,0,85.0,0,6,0,0,0,0,0,0.0,0,0.00388,0,TN
126250,0.793379249,39,1,0.548986004,3500,8,1,1,0,0,0,3500.0,0,0.28586,0,TN
126254,0.720978954,47,0,0.275055405,4060,8,1,0,1,4,0,812.0,0,0.59032,1,FP
126263,0.499385732,40,0,0.392542054,8500,8,0,1,0,2,0,2833.333333333333,0,0.02753,0,TN
126264,0.034224141,77,0,0.44145745399999997,4500,14,0,2,0,0,0,4500.0,0,0.007229999999999999,0,TN
126272,0.024456079,82,0,0.010570825,3783,5,0,0,0,0,0,3783.0,1,0.00365,0,TN
126273,0.17583202399999998,41,2,0.14788585699999998,4800,3,3,0,0,4,1,960.0,0,0.51371,1,TP
126279,0.03739626,37,3,0.489981316,15520,10,0,6,0,0,0,15520.0,0,0.11509,0,TN
126289,0.04456328,47,0,1494.0,0,6,0,1,0,0,0,0.0,0,0.00744,0,TN
126295,0.761258817,42,1,0.34167416700000003,5554,8,0,1,0,0,0,5554.0,0,0.1007,0,TN
126298,0.12531925,52,0,656.0,0,5,0,1,0,0,0,0.0,0,0.00962,0,TN
126300,0.0,87,0,0.0,0,2,0,0,0,0,0,0.0,1,0.00255,0,TN
126302,0.33817818200000005,61,0,0.221293445,9091,10,0,1,0,0,0,9091.0,0,0.0177,0,TN
126305,0.065649795,30,0,0.207676287,3360,7,0,0,0,0,0,3360.0,0,0.01205,0,TN
126313,0.108492251,46,0,0.15570605,17866,7,0,2,0,2,0,5955.333333333332,0,0.007140000000000001,0,TN
126314,0.235765604,61,0,0.34510837,8350,8,0,1,0,0,0,8350.0,0,0.0092,0,TN
126316,0.03036394,39,0,0.38896342,11180,8,0,1,0,1,0,5590.0,0,0.00526,0,TN
126324,0.32673467300000003,26,2,913.0,0,10,0,0,0,2,0,0.0,0,0.13756,0,TN
126326,0.28542914199999997,30,1,1625.0,0,7,0,0,0,0,1,0.0,0,0.06851,0,FN
126327,0.101622459,66,3,0.410904713,5813,12,0,1,1,0,0,5813.0,0,0.21205,0,TN
126333,0.215421273,88,0,0.30326295600000003,4167,5,0,1,0,0,0,4167.0,1,0.01236,0,TN
126336,1.047904192,61,2,0.008818342,1700,1,0,0,0,0,1,1700.0,0,0.33327,0,FN
126338,0.9999998999999999,22,0,0.0,2133,0,0,0,0,0,0,2133.0,0,0.07244,0,TN
126343,0.6424588170000001,46,0,0.235889244,3755,14,0,0,0,1,0,1877.5,0,0.09882,0,TN
126355,0.123644701,52,0,0.493969127,16000,12,0,4,0,4,0,3200.0,0,0.03624,0,TN
126361,0.029574744,56,0,1716.0,0,5,0,2,0,0,0,0.0,0,0.00759,0,TN
126364,0.074406172,50,0,117.0,0,3,0,0,0,0,0,0.0,0,0.00821,0,TN
126369,0.0,56,0,0.16347428,8300,7,0,1,0,0,0,8300.0,0,0.00507,0,TN
126370,0.17365444100000002,62,2,0.390200179,3346,14,0,0,0,0,1,3346.0,0,0.12236,0,FN
126371,0.657711147,30,0,0.37606837600000004,2105,8,0,0,0,0,0,2105.0,0,0.09436,0,TN
126375,0.9999998999999999,56,0,0.002593473,4626,2,1,0,1,0,0,4626.0,0,0.39054,0,TN
126380,0.812775719,59,0,0.616918257,3510,5,0,0,0,0,0,3510.0,0,0.05069,0,TN
126382,0.45020701,45,1,0.872130686,7100,15,0,3,0,0,1,7100.0,0,0.08123,0,FN
126384,0.9999998999999999,40,0,0.416775315,2300,3,0,0,0,3,0,575.0,0,0.11395,0,TN
126391,0.309805852,30,0,0.599034649,5800,9,0,3,0,0,0,5800.0,0,0.05209,0,TN
126392,0.11312395199999999,56,1,0.339926103,4600,11,0,1,0,4,0,920.0,0,0.06975,0,TN
126394,0.028229224,66,0,4.486388385,550,10,0,2,0,0,0,550.0,0,0.0107,0,TN
126397,0.091774675,82,1,0.066286898,1930,4,0,0,0,0,0,1930.0,1,0.06713,0,TN
126399,0.417277754,47,0,0.277568278,8750,9,0,2,0,2,0,2916.666666666666,0,0.02428,0,TN
126409,0.005484793000000001,90,0,0.0029994,5000,6,0,0,0,0,0,5000.0,1,0.00365,0,TN
126417,0.014516151000000001,51,0,0.20155968800000001,5000,9,0,1,0,0,0,5000.0,0,0.0051,0,TN
126420,0.7142857140000001,25,0,55.0,0,1,0,0,0,0,0,0.0,0,0.07926,0,TN
126421,0.006002948,60,0,0.256205152,8500,8,0,2,0,0,0,8500.0,0,0.00511,0,TN
126431,0.048201892999999996,52,0,3497.0,0,5,0,2,0,0,0,0.0,0,0.00884,0,TN
126433,0.168397993,76,0,0.729121475,3687,18,0,1,0,0,0,3687.0,0,0.02743,0,TN
126439,0.9999998999999999,46,0,90.0,0,4,0,0,0,0,0,0.0,0,0.10136,0,TN
126440,0.165481143,39,0,0.073644933,5091,5,0,0,0,0,0,5091.0,0,0.02426,0,TN
126449,0.62728137,63,0,0.446129395,15100,15,0,3,0,0,1,15100.0,0,0.02361,0,FN
126455,0.026399379,62,0,0.27380549,8852,8,0,2,0,1,0,4426.0,0,0.00584,0,TN
126460,0.093837166,46,0,1169.0,0,3,0,1,0,0,0,0.0,0,0.00701,0,TN
126461,0.036353725,73,0,0.020993002,3000,8,0,0,0,0,0,3000.0,0,0.00468,0,TN
126463,0.813701124,45,0,0.350272099,13597,14,0,2,0,2,0,4532.333333333333,0,0.07967,0,TN
126474,0.7840531559999999,50,0,0.001413856,4950,2,3,0,0,0,1,4950.0,0,0.46911,0,FN
126482,0.9999998999999999,47,0,732.0,0,1,0,1,0,0,0,0.0,0,0.085,0,TN
126483,0.001659053,71,0,0.000109487,18266,5,0,0,0,0,0,18266.0,0,0.0033200000000000005,0,TN
126486,1.0321290490000001,33,2,0.297740452,5000,5,0,1,0,0,0,5000.0,0,0.35659,0,TN
126492,0.03335476,42,0,0.96675831,4000,6,0,2,0,1,0,2000.0,0,0.01248,0,TN
126493,0.420960916,49,2,0.259935016,4000,7,0,0,0,0,0,4000.0,0,0.14009000000000002,0,TN
126495,0.028679989,46,0,0.0077131840000000005,7000,4,0,0,0,3,0,1750.0,0,0.00942,0,TN
126500,0.156456236,37,1,1136.0,0,3,0,2,0,2,0,0.0,0,0.05707,0,TN
126508,0.00048779300000000004,82,0,0.0,4500,6,0,0,0,0,0,4500.0,1,0.00585,0,TN
126525,0.026210535,64,0,926.0,0,8,0,2,0,0,0,0.0,0,0.00625,0,TN
126527,0.30142794300000003,48,0,0.40657417799999995,8000,7,0,2,0,0,0,8000.0,0,0.01649,0,TN
126529,0.054442764000000005,34,0,0.49978185,4583,14,0,2,0,1,1,2291.5,0,0.02959,0,FN
126538,0.250076184,66,0,0.42793931700000004,9491,9,0,2,0,0,0,9491.0,0,0.01849,0,TN
126563,0.879506694,29,1,0.404840033,2437,6,0,0,0,1,0,1218.5,0,0.18755,0,TN
126565,0.32514858399999996,48,0,2346.0,0,9,0,2,0,4,0,0.0,0,0.01412,0,TN
126566,0.203776318,36,0,0.259774023,10000,15,0,2,0,2,0,3333.333333333333,0,0.04288,0,TN
126570,0.005849708,85,0,3.0,0,1,0,0,0,0,0,0.0,1,0.00186,0,TN
126577,0.075022023,48,0,0.278307612,5766,13,0,2,0,1,1,2883.0,0,0.0101,0,FN
126588,0.051539912,52,0,279.0,0,3,0,0,0,0,0,0.0,0,0.00921,0,TN
126600,0.11725305,83,0,319.0,0,14,0,0,0,0,0,0.0,1,0.00799,0,TN
126609,0.064081197,87,0,101.0,0,5,0,0,0,0,0,0.0,1,0.004529999999999999,0,TN
126613,0.9999998999999999,42,0,381.0,0,3,0,0,0,0,0,0.0,0,0.10168,0,TN
126618,0.999134978,55,0,0.56898467,4500,7,0,1,1,0,0,4500.0,0,0.25751,0,TN
126626,0.123269407,55,1,0.295467585,12200,16,0,1,0,0,1,12200.0,0,0.04213,0,FN
126632,0.005740461999999999,62,0,1284.0,0,10,0,1,0,0,0,0.0,0,0.00488,0,TN
126637,0.9999998999999999,37,0,0.846630674,5000,6,0,3,0,1,0,2500.0,0,0.09657,0,TN
126638,0.9999998999999999,56,0,0.359307359,2309,2,0,1,0,0,0,2309.0,0,0.05624,0,TN
126645,0.05789902900000001,39,0,3063.0,0,8,0,1,0,0,0,0.0,0,0.00599,0,TN
126647,0.023136347999999998,61,0,0.379602813,4833,10,0,1,0,3,0,1208.25,0,0.00977,0,TN
126651,0.02945308,77,0,0.004559635,8333,8,0,0,0,0,0,8333.0,0,0.00328,0,TN
126652,0.198853153,57,0,0.736708459,6300,13,0,2,0,0,0,6300.0,0,0.02838,0,TN
126653,0.09917161199999999,63,0,1816.0,0,13,0,2,0,1,0,0.0,0,0.00633,0,TN
126664,0.0,28,0,0.3122611,3400,5,0,0,0,0,0,3400.0,0,0.01971,0,TN
126665,0.015350128999999999,86,0,0.002368546,4221,7,0,0,0,0,0,4221.0,1,0.00358,0,TN
126669,0.00042913699999999995,68,0,0.07622482,8041,11,0,1,0,0,0,8041.0,0,0.00715,0,TN
126674,0.560304962,30,0,0.216356729,5000,7,0,1,0,1,0,2500.0,0,0.06262000000000001,0,TN
126689,0.041750262999999996,64,0,2319.0,0,4,0,1,0,0,0,0.0,0,0.00343,0,TN
126691,0.105495,46,0,0.5326571,8083,11,0,1,0,0,0,8083.0,0,0.01649,0,TN
126692,0.0,71,0,722.0,0,15,0,1,0,0,0,0.0,0,0.01345,0,TN
126693,0.63036963,28,1,0.31951640800000003,1736,3,0,0,0,0,0,1736.0,0,0.12663,0,TN
126704,0.030510865,45,0,0.25403784,4333,5,0,1,0,2,0,1444.333333333333,0,0.00944,0,TN
126708,0.064762624,66,0,0.4015645370000001,3834,7,0,0,0,0,0,3834.0,0,0.00613,0,TN
126722,0.0,45,0,0.217596801,5500,3,0,2,0,0,0,5500.0,0,0.014180000000000003,0,TN
126729,0.00763178,56,0,0.09450601800000001,8390,7,0,1,0,0,0,8390.0,0,0.0043,0,TN
126732,0.008277318,60,0,0.252964978,7166,5,0,2,0,0,0,7166.0,0,0.00426,0,TN
126757,0.052186098,63,0,0.18964104199999998,6100,10,0,1,0,1,0,3050.0,0,0.00698,0,TN
126773,0.658817831,39,0,0.262357414,7100,10,0,0,0,3,0,1775.0,0,0.06391000000000001,0,TN
126774,0.012523213,54,0,0.752029981,1600,5,0,1,0,1,0,800.0,0,0.01215,0,TN
126775,0.06119694,62,0,0.10713265400000001,10500,3,0,1,0,0,0,10500.0,0,0.00238,0,TN
126782,0.0,58,0,1020.0,0,2,0,1,0,0,0,0.0,0,0.00473,0,TN
126783,0.935799128,40,0,0.658755038,4465,6,0,1,0,1,0,2232.5,0,0.08544,0,TN
126787,0.238169132,60,3,1973.0,0,16,0,1,0,0,1,0.0,0,0.12236,0,FN
126788,1.171016102,46,3,0.285428643,4000,3,0,1,3,7,1,500.0,0,0.5062800000000001,1,TP
126791,0.035183521,54,0,0.145685431,10000,5,0,1,0,0,0,10000.0,0,0.0044,0,TN
126802,0.946508915,31,0,0.379767828,2411,11,0,0,0,1,0,1205.5,0,0.16693,0,TN
126803,0.693620259,40,1,0.27398702,5700,4,1,1,0,1,0,2850.0,0,0.27954,0,TN
126809,0.529506965,38,0,0.556870035,5916,9,0,1,0,1,0,2958.0,0,0.07647999999999999,0,TN
126818,0.000895469,52,0,3042.0,0,7,0,1,0,0,1,0.0,0,0.006640000000000001,0,FN
126834,0.090637306,57,0,0.149296016,11647,4,0,1,0,0,0,11647.0,0,0.00379,0,TN
126841,0.290159955,48,0,0.293390861,5098,6,0,1,0,3,0,1274.5,0,0.01904,0,TN
126845,0.030348296,50,1,0.14307878,5800,12,0,0,0,0,0,5800.0,0,0.02783,0,TN
126850,0.610959269,46,0,0.292151809,11250,4,0,3,0,2,0,3750.0,0,0.03357,0,TN
126851,0.080528975,58,0,0.0030551309999999996,7200,4,0,0,0,1,0,3600.0,0,0.01053,0,TN
126855,0.17499125,61,0,1574.0,0,6,0,1,0,0,0,0.0,0,0.00633,0,TN
126862,0.850496908,35,0,0.683465223,2400,4,0,1,0,0,0,2400.0,0,0.05376,0,TN
126874,0.076651426,61,0,0.05435814,7376,7,0,0,0,0,0,7376.0,0,0.00315,0,TN
126876,1.059588082,40,1,0.224189141,8416,2,0,1,2,2,1,2805.333333333333,0,0.4608,0,FN
126881,0.0076814690000000015,63,0,0.452568429,8000,11,0,2,0,1,0,4000.0,0,0.01292,0,TN
126884,0.31084131,78,0,0.512380952,3674,16,0,1,0,0,0,3674.0,0,0.02428,0,TN
126885,1.1395348840000001,25,2,0.048138056,1100,4,2,0,0,0,1,1100.0,0,0.65947,1,TP
126902,0.085849471,49,0,0.261273466,10333,11,0,1,0,2,0,3444.333333333333,0,0.00606,0,TN
126907,0.543660877,35,0,0.223990208,8169,11,0,0,0,1,0,4084.5,0,0.06425,0,TN
126917,0.021287498,59,0,0.026835043,3800,11,0,0,0,2,0,1266.6666666666667,0,0.01185,0,TN
126922,0.8562891359999999,43,0,0.435300904,5200,7,0,1,0,2,0,1733.333333333333,0,0.08814,0,TN
126924,0.586830269,47,0,0.612091861,6400,17,0,1,0,2,0,2133.333333333333,0,0.09758,0,TN
126927,0.0,87,0,0.0,5299,5,0,0,0,0,0,5299.0,1,0.00585,0,TN
126928,0.0,60,0,59.0,0,10,0,0,0,0,0,0.0,0,0.00719,0,TN
126940,0.0,58,1,0.188937021,3000,15,0,0,0,0,0,3000.0,0,0.02792,0,TN
126952,0.232954545,75,1,579.0,0,8,0,0,0,0,0,0.0,0,0.06437000000000001,0,TN
126955,0.0,43,0,0.646037736,5299,9,0,2,0,2,0,1766.333333333333,0,0.01771,0,TN
126963,0.345925641,49,0,0.499479347,2880,8,0,0,0,0,0,2880.0,0,0.04228,0,TN
126966,0.250731214,46,0,0.39219401299999995,7916,19,0,1,0,0,0,7916.0,0,0.02347,0,TN
126968,0.0,39,0,1158.0,0,9,0,1,0,0,0,0.0,0,0.0069700000000000005,0,TN
126977,0.076829781,76,0,8738.0,0,13,0,6,0,0,0,0.0,0,0.052979999999999985,0,TN
126978,0.47926037,43,0,0.365878041,3000,8,0,1,1,0,0,3000.0,0,0.18439,0,TN
126979,0.9999998999999999,42,0,0.48421654,7000,7,0,2,0,2,0,2333.333333333333,0,0.08273,0,TN
126988,0.01427345,65,0,1370.0,0,12,0,1,0,0,0,0.0,0,0.00351,0,TN
126991,0.9999998999999999,48,0,6563.0,0,10,0,2,0,3,0,0.0,0,0.1141,0,TN
127000,0.080132115,76,0,0.319806178,1650,9,0,0,0,0,0,1650.0,0,0.00804,0,TN
127002,0.498450155,50,1,0.362411726,16850,15,0,3,0,1,0,8425.0,0,0.10011,0,TN
127003,0.062597156,79,0,80.0,0,8,0,0,0,0,0,0.0,0,0.00489,0,TN
127005,0.046699863,62,0,0.09288824400000001,6200,18,0,1,0,0,0,6200.0,0,0.0097,0,TN
127006,0.046208094000000005,71,1,444.0,0,14,0,1,0,0,0,0.0,0,0.0472,0,TN
127008,0.051375494,35,0,0.182554732,5800,10,0,0,0,2,0,1933.333333333333,0,0.01222,0,TN
127019,1.214392804,62,2,0.170168465,5282,9,2,0,3,0,0,5282.0,0,0.6431,1,FP
127028,0.605442177,58,1,0.13944981,6833,11,0,0,0,0,0,6833.0,0,0.0814,0,TN
127029,0.013990613999999998,60,0,0.599066874,6429,11,0,2,0,3,0,1607.25,0,0.01446,0,TN
127030,0.11308248300000001,74,0,0.019063005,6189,4,0,0,0,1,0,3094.5,0,0.00414,0,TN
127034,0.604382878,65,1,0.364620939,3600,9,0,0,3,2,1,1200.0,0,0.33881999999999995,0,FN
127036,0.5696476779999999,63,0,4400.0,0,5,0,2,0,0,0,0.0,0,0.01446,0,TN
127041,0.9463053690000001,35,0,1.346261495,2500,17,0,2,0,0,0,2500.0,0,0.17275,0,TN
127050,0.772523695,47,0,2.035273369,1700,10,0,2,0,2,1,566.6666666666666,0,0.12580999999999998,0,FN
127051,0.4298710570000001,48,4,0.393672199,5783,8,0,1,0,1,0,2891.5,0,0.14205,0,TN
127054,0.434132069,52,0,0.257217848,8000,6,0,1,0,1,0,4000.0,0,0.02654,0,TN
127065,0.37075655700000004,52,0,0.403694602,11800,12,0,2,0,2,0,3933.333333333334,0,0.02093,0,TN
127066,0.860906955,55,0,1201.0,0,9,0,1,0,0,0,0.0,0,0.07128,0,TN
127070,0.331607555,58,0,0.8250874559999999,2000,12,0,0,0,0,0,2000.0,0,0.029310000000000006,0,TN
127071,0.5700469429999999,37,0,0.411732754,1840,8,0,0,0,1,0,920.0,0,0.08499,0,TN
127072,0.982289636,32,0,1.311953353,2400,7,1,2,0,1,1,1200.0,0,0.30003,0,FN
127073,0.009934843,64,0,4.0,0,2,0,0,0,0,0,0.0,0,0.00306,0,TN
127075,0.06322913,70,0,0.029576339,1250,4,0,0,0,0,0,1250.0,0,0.00432,0,TN
127076,0.659247334,50,0,0.12150599,7011,6,0,0,0,0,0,7011.0,0,0.05105,0,TN
127082,0.20628099600000002,41,0,0.37587470799999995,3000,9,0,0,0,0,0,3000.0,0,0.03115,0,TN
127087,0.373125375,52,0,0.459513412,8014,5,0,2,0,1,0,4007.0,0,0.01812,0,TN
127088,0.201938835,40,0,712.0,0,8,0,0,0,4,0,0.0,0,0.01524,0,TN
127099,0.220503975,46,1,0.542629374,7400,10,0,2,0,0,0,7400.0,0,0.07658999999999999,0,TN
127111,0.028830012000000002,26,0,0.235895158,2250,5,0,0,0,0,0,2250.0,0,0.02016,0,TN
127118,0.043547823,53,0,26.0,0,1,0,0,0,0,0,0.0,0,0.01085,0,TN
127124,0.021469798999999998,73,0,1662.0,0,5,0,2,0,0,0,0.0,0,0.00289,0,TN
127125,0.034524497,57,2,0.108789121,10000,8,0,0,0,0,1,10000.0,0,0.09374,0,FN
127131,0.275350066,36,0,0.388029037,7300,12,0,1,0,1,0,3650.0,0,0.01963,0,TN
127134,0.031161311,65,0,1626.0,0,11,0,2,0,0,0,0.0,0,0.00729,0,TN
127150,0.018938403,60,0,0.216164742,8400,33,0,1,0,2,0,2800.0,0,0.01111,0,TN
127155,0.818347225,49,1,0.334779398,10833,8,0,2,0,1,0,5416.5,0,0.11490999999999997,0,TN
127160,0.469321626,55,9,0.8242172759999999,5301,16,4,2,1,3,0,1325.25,0,0.69753,1,FP
127164,0.18760079999999998,88,0,0.152615795,3000,2,0,1,0,0,0,3000.0,1,0.01137,0,TN
127168,1.105665556,47,4,0.143044619,5333,25,0,0,3,2,1,1777.666666666667,0,0.6641699999999999,1,TP
127170,0.0,86,0,0.058470765,2667,5,0,0,0,0,0,2667.0,1,0.00585,0,TN
127173,0.467896629,36,1,0.8942584459999999,6600,9,0,2,0,2,0,2200.0,0,0.07032000000000001,0,TN
127176,0.342737759,32,0,0.37813819200000004,4500,12,0,0,0,0,0,4500.0,0,0.02557,0,TN
127178,0.019199693,50,0,706.0,0,8,0,2,0,0,0,0.0,0,0.00793,0,TN
127189,1.256147541,56,3,0.193893948,5600,7,2,0,1,0,1,5600.0,0,0.64537,1,TP
127193,0.0,63,0,0.0,5667,7,0,0,0,0,0,5667.0,0,0.00784,0,TN
127202,0.008759096999999999,67,0,2504.0,0,12,0,2,0,0,0,0.0,0,0.00658,0,TN
127214,0.016914596,76,0,0.0029344640000000003,15334,4,0,0,0,0,0,15334.0,0,0.00206,0,TN
127218,0.8483197090000001,39,0,0.023313905,1200,1,0,0,0,0,0,1200.0,0,0.10695,0,TN
127222,0.27660289600000004,38,0,0.559744304,6100,17,0,1,0,2,0,2033.333333333333,0,0.033780000000000004,0,TN
127226,0.9999998999999999,27,2,0.45203148299999996,4700,9,0,0,0,0,1,4700.0,0,0.28519,0,FN
127228,0.39551455799999996,48,1,0.430889663,17500,11,0,2,1,2,0,5833.333333333332,0,0.20504,0,TN
127229,0.045683524,37,0,0.011992168000000001,8171,8,0,0,0,0,0,8171.0,0,0.00603,0,TN
127239,0.010549824,54,0,0.0027760640000000004,6483,3,0,0,0,0,0,6483.0,0,0.00916,0,TN
127241,0.004509509,39,0,0.473305339,5000,5,0,1,0,0,0,5000.0,0,0.01035,0,TN
127249,0.66110423,47,0,1.029443839,2750,7,0,1,0,1,0,1375.0,0,0.0842,0,TN
127274,0.39426822899999997,53,0,0.686957477,9100,9,0,3,0,2,0,3033.333333333333,0,0.03461,0,TN
127279,1.445042275,38,0,0.136132316,4715,5,3,0,7,2,0,1571.666666666667,0,0.61487,1,FP
127282,0.19623373300000002,84,0,0.07523980799999999,3335,6,0,0,0,1,0,1667.5,1,0.0129,0,TN
127284,0.035076473,50,0,0.154410131,4500,5,0,1,0,1,0,2250.0,0,0.00799,0,TN
127285,0.005146243,74,0,2.848920863,416,11,0,1,0,0,0,416.0,0,0.00655,0,TN
127286,0.756473067,48,0,0.8847736629999999,7775,14,0,3,0,2,0,2591.6666666666665,0,0.11659,0,TN
127288,0.049657502,70,0,518.0,0,4,0,0,0,0,0,0.0,0,0.0036,0,TN
127289,0.045782397,42,0,0.334063827,7300,15,0,2,0,4,0,1460.0,0,0.01605,0,TN
127297,0.980769847,48,1,0.531312592,7488,5,0,2,0,3,0,1872.0,0,0.19388,0,TN
127300,0.9999998999999999,53,1,0.046651116,3000,0,1,0,0,3,1,750.0,0,0.37447,0,FN
127311,0.22780324300000002,59,1,0.7028496129999999,6070,15,0,1,0,0,0,6070.0,0,0.04319,0,TN
127315,0.0,55,0,0.208346919,9200,7,0,1,0,1,1,4600.0,0,0.00544,0,FN
127318,0.142107845,66,0,0.163274052,14000,7,0,1,0,0,0,14000.0,0,0.0055,0,TN
127324,825.0,72,0,3886.0,0,7,0,2,0,0,0,0.0,0,0.04905,0,TN
127331,0.97190281,47,1,0.298211882,5200,6,0,1,0,2,0,1733.333333333333,0,0.20807,0,TN
127337,0.029069352000000007,45,0,0.292227703,7500,13,0,1,0,2,0,2500.0,0,0.00647,0,TN
127339,0.9999998999999999,68,0,3.0,0,3,0,0,0,0,0,0.0,0,0.0258,0,TN
127363,0.216677672,32,0,0.18931872600000002,2920,6,0,0,0,1,0,1460.0,0,0.019180000000000003,0,TN
127368,0.046137905,79,0,0.342457193,8000,13,0,1,0,0,0,8000.0,0,0.00384,0,TN
127374,0.094668906,76,3,1030.0,0,30,0,1,0,0,0,0.0,0,0.11568,0,TN
127380,0.07215711400000001,72,0,0.80305108,5833,10,0,4,0,0,0,5833.0,0,0.02188,0,TN
127384,0.552147239,55,0,22.0,0,3,0,0,0,0,1,0.0,0,0.05825,0,FN
127385,0.022732477,79,1,46.0,0,4,0,0,0,0,0,0.0,0,0.02176,0,TN
127386,1.5494505490000001,28,2,0.88527017,1350,2,7,0,1,3,0,337.5,0,0.69157,1,FP
127390,0.9999998999999999,52,0,0.46565624,3100,3,0,1,0,0,0,3100.0,0,0.06067,0,TN
127392,0.009300008,89,0,0.130874179,1978,12,0,0,0,1,0,989.0,1,0.00502,0,TN
127394,0.947233159,44,0,0.553398058,10402,14,0,3,0,2,0,3467.333333333333,0,0.13074000000000002,0,TN
127396,0.9543409429999999,57,0,0.14317757,2674,4,0,0,0,1,0,1337.0,0,0.052870000000000014,0,TN
127397,0.6942700490000001,50,1,0.394474891,8940,16,0,2,0,0,0,8940.0,0,0.09609,0,TN
127398,0.025460179,48,0,0.223193623,11666,17,0,3,0,3,0,2916.5,0,0.01953,0,TN
127417,0.9485730609999999,48,0,0.187269713,10855,4,0,1,0,2,0,3618.333333333334,0,0.04164,0,TN
127420,0.289958577,30,0,0.137331595,2300,6,0,0,0,0,0,2300.0,0,0.02586,0,TN
127422,0.02719416,44,0,0.011962782,4513,7,0,0,0,1,0,2256.5,0,0.00885,0,TN
127431,0.0022499720000000003,70,0,4574.0,0,16,0,2,0,0,0,0.0,0,0.02506,0,TN
127432,0.0,31,0,0.0,0,1,0,0,0,0,0,0.0,0,0.01805,0,TN
127434,0.110692526,54,0,0.151480853,5300,7,0,1,0,0,0,5300.0,0,0.01077,0,TN
